Price;Brand;Model;Engine;Year;Fuel_Type;Gear_Type;Km;Engine_Power;Engine_Capacity;WD;Color;Warranty;Seller
22500;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;188000;76;1401;Front_2WD;Black;Yes;Owner
51000;Opel;Corsa;1.4;2012;Gasoline;Automatic;51010;100;1364;Front_2WD;Red;No;Owner
22500;Opel;Corsa;1.3;2003;Diesel;Manual;230000;70;1248;Front_2WD;Red;No;Gallery
15750;Opel;Corsa;1.3;2004;Diesel;Manual;186000;70;1248;Front_2WD;White;No;Owner
23250;Opel;Corsa;1.4;2000;Gasoline;Manual;145900;90;1389;Front_2WD;Red;No;Owner
45750;Opel;Corsa;1.3;2014;Diesel;Manual;55000;75;1248;Front_2WD;White;No;Gallery
13900;Opel;Corsa;1.4;1994;Gasoline & LPG;Manual;272000;82;1389;Front_2WD;Red;No;Owner
32750;Opel;Corsa;1.2;2010;Gasoline;Manual;116000;76;1200;Front_2WD;Silver Grey;Yes;Gallery
18250;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;158000;90;1389;Front_2WD;Yellow;No;Gallery
18500;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;271000;60;1389;Front_2WD;Red;No;Owner
44000;Opel;Corsa;1.2;2014;Gasoline & LPG;Manual;61000;85;1229;Front_2WD;White;No;Owner
39900;Opel;Corsa;1.2;2014;Gasoline;Manual;50000;85;1229;Front_2WD;White;No;Gallery
37500;Opel;Corsa;1.4;2014;Gasoline & LPG;Manual;78000;100;1364;Front_2WD;White;Yes;Gallery
22900;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;242500;90;1389;Front_2WD;Silver Grey;No;Owner
25000;Opel;Corsa;1.4;2004;Gasoline;Manual;229000;90;1364;Front_2WD;Grey;No;Owner
16700;Opel;Corsa;1.6;1996;Gasoline & LPG;Manual;158000;106;1598;Front_2WD;Black;No;Owner
27000;Opel;Corsa;1.4;2004;Gasoline & LPG;Manual;164000;90;1364;Front_2WD;Silver Grey;No;Owner
32000;Opel;Corsa;1.3;2012;Diesel;Manual;110000;51;1201;Front_2WD;Red;No;Owner
19850;Opel;Corsa;1.4;1996;Gasoline & LPG;Manual;180000;60;1389;Front_2WD;Grey;Yes;Owner
33500;Opel;Corsa;1.3;2008;Diesel;Manual;188000;75;1248;Front_2WD;Yellow;No;Owner
30000;Opel;Corsa;1.2;2005;Gasoline;Manual;113000;80;1229;Front_2WD;Black;Yes;Owner
34000;Opel;Corsa;1.3;2010;Diesel;Manual;182000;75;1248;Front_2WD;Navy Blue;No;Owner
18000;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;275000;76;1401;Front_2WD;Burgundy;Yes;Owner
18500;Opel;Corsa;1.5;2000;Diesel;Manual;232000;51;1401;Front_2WD;Grey;No;Owner
30000;Opel;Corsa;1.3;2008;Diesel;Manual;194000;75;1248;Front_2WD;White;No;Owner
30500;Opel;Corsa;1.2;2004;Gasoline & LPG;Manual;179000;80;1229;Front_2WD;Black;Yes;Gallery
41500;Opel;Corsa;1.2;2014;Gasoline;Manual;95000;51;1201;Front_2WD;White;No;Gallery
22000;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;197000;90;1389;Front_2WD;White;No;Owner
37750;Opel;Corsa;1.3;2011;Diesel;Manual;132000;75;1248;Front_2WD;Grey;No;Owner
49500;Opel;Corsa;1.3;2012;Diesel;Manual;60000;95;1248;Front_2WD;Brown;No;Owner
38750;Opel;Corsa;1.2;2013;Gasoline;Manual;84000;85;1229;Front_2WD;Silver Grey;Yes;Gallery
39000;Opel;Corsa;1.3;2013;Diesel;Manual;134000;95;1248;Front_2WD;White;No;Owner
42500;Opel;Corsa;1.3;2013;Diesel;Manual;78000;75;1248;Front_2WD;White;No;Owner
42700;Opel;Corsa;1.2;2013;Gasoline;Manual;48500;85;1229;Front_2WD;Brown;No;Owner
16000;Opel;Corsa;1.4;1994;Gasoline & LPG;Manual;237250;60;1389;Front_2WD;Red;No;Owner
21500;Opel;Corsa;1.4;1997;Gasoline;Automatic;134000;90;1389;Front_2WD;Orange;No;Owner
43500;Opel;Corsa;1.4;2011;Gasoline & LPG;Automatic;89800;100;1364;Front_2WD;Red;No;Owner
19750;Opel;Corsa;1.2;2000;Gasoline;Automatic;157000;51;1200;Front_2WD;Yellow;No;Owner
26900;Opel;Corsa;1;2002;Gasoline;Semi Automatic;130000;51;1200;Front_2WD;Green;No;Gallery
41750;Opel;Corsa;1.3;2013;Diesel;Manual;99500;75;1248;Front_2WD;White;No;Owner
19500;Opel;Corsa;1.4;1997;Gasoline;Automatic;195629;60;1389;Front_2WD;Black;No;Owner
21500;Opel;Corsa;1.4;2000;Gasoline & LPG;Manual;185000;90;1389;Front_2WD;Grey;No;Owner
45750;Opel;Corsa;1.4;2013;Gasoline & LPG;Manual;37000;100;1364;Front_2WD;Black;No;Owner
26000;Opel;Corsa;1.3;2005;Diesel;Manual;202000;70;1248;Front_2WD;Blue;No;Owner
30750;Opel;Corsa;1.2;2004;Gasoline & LPG;Manual;148000;80;1229;Front_2WD;Red;No;Owner
22000;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;132000;76;1201;Front_2WD;Green;No;Owner
18500;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;197000;76;1401;Front_2WD;Blue;No;Owner
24500;Opel;Corsa;1.3;2005;Diesel;Manual;169000;70;1248;Front_2WD;White;No;Gallery
17000;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;218000;90;1389;Front_2WD;White;No;Owner
37000;Opel;Corsa;1.2;2013;Gasoline;Manual;83000;85;1229;Front_2WD;Blue;No;Owner
42500;Opel;Corsa;1.3;2012;Diesel;Manual;150000;101;1201;Front_2WD;White;No;Owner
39750;Opel;Corsa;1.3;2013;Diesel;Manual;98000;75;1248;Front_2WD;Grey;No;Gallery
47000;Opel;Corsa;1.3;2012;Diesel;Manual;59000;75;1248;Front_2WD;Brown;No;Owner
24000;Opel;Corsa;1.2;1999;Gasoline;Automatic;115800;51;1200;Front_2WD;Grey;No;Owner
36000;Opel;Corsa;1.3;2013;Diesel;Manual;139000;75;1248;Front_2WD;White;No;Owner
20500;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;147000;60;1389;Front_2WD;Burgundy;No;Owner
58500;Opel;Corsa;1.4;2015;Gasoline & LPG;Automatic;42000;76;1201;Front_2WD;Grey;Yes;Owner
18500;Opel;Corsa;1.2;2001;Gasoline;Manual;199800;51;1200;Front_2WD;Grey;No;Owner
27500;Opel;Corsa;1.3;2006;Diesel;Manual;292142;50;1401;Front_2WD;Red;No;Owner
20000;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;227000;60;1389;Front_2WD;Silver Grey;No;Owner
30000;Opel;Corsa;1.3;2008;Diesel;Manual;133500;75;1248;Front_2WD;Black;No;Owner
19500;Opel;Corsa;1.4;1999;Gasoline;Manual;195000;90;1389;Front_2WD;Blue;No;Owner
15000;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;180000;90;1389;Front_2WD;Grey;No;Owner
42500;Opel;Corsa;1.2;2012;Gasoline;Manual;51000;80;1229;Front_2WD;Silver Grey;No;Owner
38500;Opel;Corsa;1.2;2012;Gasoline;Manual;103000;80;1229;Front_2WD;Black;No;Gallery
23900;Opel;Corsa;1.2;1999;Gasoline;Automatic;7000;65;1199;Front_2WD;Black;Yes;Owner
30500;Opel;Corsa;1.4;2004;Gasoline;Manual;130000;90;1364;Front_2WD;Silver Grey;No;Gallery
21900;Opel;Corsa;1.4;1998;Gasoline & LPG;Automatic;136000;60;1389;Front_2WD;Green;No;Owner
22500;Opel;Corsa;1.4;1998;Gasoline;Automatic;157000;51;1201;Front_2WD;Yellow;No;Owner
44250;Opel;Corsa;1.2;2014;Gasoline;Manual;26000;51;1200;Front_2WD;Navy Blue;Yes;Owner
54500;Opel;Corsa;1.4;2015;Gasoline;Automatic;48000;76;1401;Front_2WD;White;No;Gallery
17900;Opel;Corsa;1.5;2000;Diesel;Manual;199000;67;1488;Front_2WD;White;Yes;Owner
38000;Opel;Corsa;1.2;2008;Gasoline;Manual;81000;80;1229;Front_2WD;Grey;No;Gallery
49500;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;70000;90;1398;Front_2WD;Grey;No;Gallery
18000;Opel;Corsa;1.7;2003;Diesel;Manual;221000;126;1601;Front_2WD;White;No;Owner
35750;Opel;Corsa;1.3;2011;Diesel;Manual;185000;75;1248;Front_2WD;Smoked;No;Gallery
37750;Opel;Corsa;1.2;2013;Gasoline;Manual;40800;85;1229;Front_2WD;Blue;No;Owner
50750;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;85000;90;1398;Front_2WD;Grey;No;Gallery
27900;Opel;Corsa;1.3;2007;Diesel;Manual;361000;51;1201;Front_2WD;Silver Grey;No;Gallery
28500;Opel;Corsa;1.2;2004;Gasoline;Manual;165000;75;1199;Front_2WD;Yellow;No;Owner
38000;Opel;Corsa;1.2;2012;Gasoline;Manual;19500;51;1200;Front_2WD;Black;No;Owner
47400;Opel;Corsa;1.2;2016;Gasoline;Manual;48000;70;1229;Front_2WD;White;No;Owner
32250;Opel;Corsa;1.2;2005;Gasoline & LPG;Semi Automatic;121900;75;1199;Front_2WD;Silver Grey;No;Owner
44850;Opel;Corsa;1.2;2011;Gasoline & LPG;Semi Automatic;79000;85;1229;Front_2WD;Grey;No;Owner
16000;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;220000;60;1389;Front_2WD;Black;No;Owner
22000;Opel;Corsa;1.7;2003;Diesel;Manual;225000;126;1601;Front_2WD;Blue;No;Owner
46750;Opel;Corsa;1.2;2014;Gasoline & LPG;Manual;42500;85;1229;Front_2WD;Silver Grey;No;Owner
45000;Opel;Corsa;1.4;2012;Gasoline & LPG;Manual;76000;100;1364;Front_2WD;Black;No;Gallery
40750;Opel;Corsa;1.2;2014;Gasoline;Manual;50000;76;1200;Front_2WD;Red;Yes;Gallery
33950;Opel;Corsa;1.2;2012;Gasoline;Manual;97000;80;1229;Front_2WD;Navy Blue;No;Gallery
30750;Opel;Corsa;1.2;2007;Gasoline;Manual;155000;80;1229;Front_2WD;Black;No;Gallery
19000;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;218000;90;1389;Front_2WD;Black;No;Gallery
31750;Opel;Corsa;1.3;2008;Diesel;Manual;145000;75;1248;Front_2WD;White;No;Owner
44500;Opel;Corsa;1.3;2012;Diesel;Manual;90000;75;1248;Front_2WD;White;No;Owner
26500;Opel;Corsa;1.3;2005;Diesel;Manual;148000;70;1248;Front_2WD;Purple;No;Owner
28900;Opel;Corsa;1.4;2002;Gasoline;Manual;99000;90;1389;Front_2WD;Green;No;Owner
42950;Opel;Corsa;1.2;2012;Gasoline & LPG;Manual;53000;85;1229;Front_2WD;White;No;Owner
18000;Opel;Corsa;1.3;2004;Diesel;Manual;238000;70;1248;Front_2WD;White;No;Owner
19499;Opel;Corsa;1.2;1999;Gasoline & LPG;Manual;230422;65;1199;Front_2WD;Green;No;Owner
55000;Opel;Corsa;1.3;2014;Diesel;Manual;19393;95;1248;Front_2WD;Smoked;Yes;Owner
46000;Opel;Corsa;1.2;2015;Gasoline;Manual;16250;70;1229;Front_2WD;White;No;Owner
51500;Opel;Corsa;1.3;2013;Diesel;Manual;63000;75;1248;Front_2WD;Brown;Yes;Owner
45000;Opel;Corsa;1.2;2014;Gasoline;Semi Automatic;38500;85;1229;Front_2WD;White;No;Gallery
38500;Opel;Corsa;1.3;2013;Diesel;Manual;114000;51;1201;Front_2WD;Silver Grey;No;Owner
39950;Opel;Corsa;1.3;2013;Diesel;Manual;112000;75;1248;Front_2WD;White;No;Gallery
23500;Opel;Corsa;1.3;2005;Diesel;Manual;248000;70;1248;Front_2WD;Black;No;Owner
27950;Opel;Corsa;1.3;2005;Diesel;Manual;145000;70;1248;Front_2WD;Red;No;Gallery
37500;Opel;Corsa;1.3;2008;Diesel;Manual;95500;75;1248;Front_2WD;Blue;No;Owner
53000;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;31500;76;1401;Front_2WD;Grey;No;Owner
21500;Opel;Corsa;1.4;2000;Gasoline & LPG;Manual;255000;90;1389;Front_2WD;Grey;No;Owner
36500;Opel;Corsa;1.3;2011;Diesel;Manual;155000;75;1248;Front_2WD;Black;No;Owner
35000;Opel;Corsa;1.3;2007;Diesel;Manual;133000;75;1248;Front_2WD;Silver Grey;No;Owner
35750;Opel;Corsa;1.3;2009;Diesel;Manual;186000;75;1248;Front_2WD;Blue;No;Owner
19000;Opel;Corsa;1.4;1997;Gasoline;Manual;157000;90;1389;Front_2WD;White;No;Owner
54000;Opel;Corsa;1.4;2015;Gasoline;Manual;16000;76;1201;Front_2WD;White;No;Gallery
47500;Opel;Corsa;1.4;2013;Gasoline;Automatic;62000;100;1364;Front_2WD;Silver Grey;No;Owner
31500;Opel;Corsa;1.2;2003;Gasoline & LPG;Semi Automatic;184753;75;1199;Front_2WD;Yellow;No;Gallery
46250;Opel;Corsa;1.4;2013;Gasoline;Automatic;74000;100;1364;Front_2WD;Silver Grey;Yes;Gallery
28700;Opel;Corsa;1.4;2004;Gasoline;Manual;161000;90;1364;Front_2WD;Black;No;Gallery
36900;Opel;Corsa;1.2;2007;Gasoline;Semi Automatic;138000;80;1229;Front_2WD;Blue;No;Gallery
23500;Opel;Corsa;1.4;2000;Gasoline & LPG;Automatic;200000;76;1201;Front_2WD;Blue;No;Owner
19500;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;194000;60;1389;Front_2WD;White;No;Owner
22500;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;190;90;1389;Front_2WD;White;No;Owner
26000;Opel;Corsa;1.3;2008;Diesel;Manual;208000;76;1201;Front_2WD;White;No;Owner
29000;Opel;Corsa;1.3;2005;Diesel;Manual;174000;70;1248;Front_2WD;White;No;Owner
40500;Opel;Corsa;1.2;2011;Gasoline;Manual;30310;76;1200;Front_2WD;Grey;No;Owner
18000;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;163300;60;1389;Front_2WD;Burgundy;No;Owner
18750;Opel;Corsa;1.3;2006;Diesel;Manual;218500;70;1248;Front_2WD;White;No;Gallery
14250;Opel;Corsa;1.2;1994;Gasoline;Manual;184000;45;1196;Front_2WD;White;No;Gallery
35000;Opel;Corsa;1.4;2007;Gasoline & LPG;Manual;94500;90;1364;Front_2WD;Black;No;Owner
30500;Opel;Corsa;1.3;2005;Diesel;Semi Automatic;207000;70;1248;Front_2WD;Grey;No;Owner
17000;Opel;Corsa;1.6;1996;Gasoline;Manual;170000;106;1598;Front_2WD;White;No;Owner
29500;Opel;Corsa;1.2;2005;Gasoline;Semi Automatic;187000;75;1199;Front_2WD;Grey;No;Owner
44000;Opel;Corsa;1.2;2011;Gasoline;Semi Automatic;73000;85;1229;Front_2WD;Grey;No;Owner
33000;Opel;Corsa;1.3;2009;Diesel;Manual;158000;75;1248;Front_2WD;Black;No;Owner
31500;Opel;Corsa;1.3;2008;Diesel;Manual;170000;90;1248;Front_2WD;Blue;No;Owner
28500;Opel;Corsa;1.2;2005;Gasoline;Manual;100000;80;1229;Front_2WD;Silver Grey;No;Owner
37400;Opel;Corsa;1.4;2008;Gasoline & LPG;Automatic;149715;90;1364;Front_2WD;Black;No;Owner
18500;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;152500;76;1401;Front_2WD;Red;No;Owner
28750;Opel;Corsa;1.3;2007;Diesel;Manual;200000;51;1201;Front_2WD;Blue;No;Owner
37000;Opel;Corsa;1.3;2010;Diesel;Manual;125133;51;1201;Front_2WD;Silver Grey;No;Owner
43000;Opel;Corsa;1.2;2011;Gasoline;Manual;84500;85;1229;Front_2WD;Grey;No;Owner
39950;Opel;Corsa;1.3;2013;Diesel;Manual;120000;75;1248;Front_2WD;White;Yes;Gallery
34500;Opel;Corsa;1.3;2005;Diesel;Manual;146000;70;1248;Front_2WD;Silver Grey;No;Gallery
22850;Opel;Corsa;1;2003;Gasoline;Semi Automatic;187000;58;973;Front_2WD;Blue;No;Gallery
24500;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;225000;90;1389;Front_2WD;Blue;No;Owner
27500;Opel;Corsa;1.4;2004;Gasoline & LPG;Manual;200000;90;1364;Front_2WD;Red;No;Owner
26500;Opel;Corsa;1.2;2001;Gasoline & LPG;Manual;172000;75;1199;Front_2WD;Green;No;Owner
17500;Opel;Corsa;1.4;1994;Gasoline & LPG;Manual;197000;50;1401;Front_2WD;Blue;Yes;Owner
18750;Opel;Corsa;1.4;1997;Gasoline;Manual;132200;90;1389;Front_2WD;Green;No;Owner
30900;Opel;Corsa;1.3;2008;Diesel;Manual;233000;51;1201;Front_2WD;Silver Grey;No;Owner
18500;Opel;Corsa;1.4;1999;Gasoline;Manual;195000;51;1201;Front_2WD;Silver Grey;No;Owner
29500;Opel;Corsa;1.3;2006;Diesel;Manual;130970;75;1248;Front_2WD;Red;Yes;Owner
16900;Opel;Corsa;1.7;2003;Diesel;Manual;196000;101;1601;Front_2WD;White;No;Owner
20250;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;200000;76;1201;Front_2WD;White;No;Gallery
59750;Opel;Corsa;1.4;2017;Gasoline;Automatic;7903;90;1398;Front_2WD;Grey;Yes;Gallery
18500;Opel;Corsa;1.3;2005;Diesel;Manual;240000;51;1201;Front_2WD;White;No;Owner
34250;Opel;Corsa;1.3;2005;Diesel;Manual;116000;70;1248;Front_2WD;White;No;Gallery
34750;Opel;Corsa;1.2;2010;Gasoline & LPG;Manual;169000;80;1229;Front_2WD;Grey;No;Gallery
29500;Opel;Corsa;1.3;2008;Diesel;Manual;150000;75;1248;Front_2WD;Blue;No;Gallery
19250;Opel;Corsa;1.4;1999;Gasoline & LPG;Manual;206000;76;1201;Front_2WD;White;No;Owner
29850;Opel;Corsa;1.4;2003;Gasoline & LPG;Manual;139000;90;1389;Front_2WD;Silver Grey;No;Gallery
39000;Opel;Corsa;1.3;2013;Diesel;Manual;108000;75;1248;Front_2WD;White;No;Owner
31000;Opel;Corsa;1.2;2004;Gasoline;Semi Automatic;130000;75;1199;Front_2WD;Navy Blue;No;Gallery
21750;Opel;Corsa;1.4;2000;Gasoline & LPG;Automatic;200000;90;1389;Front_2WD;Grey;No;Owner
23500;Opel;Corsa;1.4;2000;Gasoline & LPG;Automatic;200150;90;1389;Front_2WD;Yellow;Yes;Owner
25000;Opel;Corsa;1.4;2007;Gasoline & LPG;Manual;132760;76;1201;Front_2WD;Smoked;No;Owner
18500;Opel;Corsa;1.4;1996;Gasoline & LPG;Manual;195000;60;1389;Front_2WD;Grey;No;Owner
29000;Opel;Corsa;1.2;2007;Gasoline & LPG;Semi Automatic;204000;80;1229;Front_2WD;White;No;Owner
59000;Opel;Corsa;1.4;2016;Gasoline;Semi Automatic;16500;90;1398;Front_2WD;White;Yes;Owner
42500;Opel;Corsa;1.3;2011;Diesel;Manual;85900;75;1248;Front_2WD;Silver Grey;No;Owner
41950;Opel;Corsa;1.4;2010;Gasoline;Automatic;164000;76;1401;Front_2WD;Silver Grey;No;Owner
21250;Opel;Corsa;1.7;2003;Diesel;Manual;238000;101;1601;Front_2WD;White;No;Owner
19500;Opel;Corsa;1.7;2003;Diesel;Manual;204000;101;1601;Front_2WD;White;No;Owner
19250;Opel;Corsa;1.4;2000;Gasoline & LPG;Manual;172400;90;1389;Front_2WD;Yellow;No;Owner
26000;Opel;Corsa;1.3;2004;Diesel;Manual;360000;70;1248;Front_2WD;Grey;No;Owner
33500;Opel;Corsa;1.4;2008;Gasoline & LPG;Automatic;115000;90;1364;Front_2WD;Black;No;Owner
26500;Opel;Corsa;1.3;2004;Diesel;Manual;209600;70;1248;Front_2WD;Grey;No;Owner
20950;Opel;Corsa;1.2;2000;Gasoline & LPG;Manual;155000;51;1200;Front_2WD;Red;No;Owner
38800;Opel;Corsa;1.3;2012;Diesel;Manual;128000;75;1248;Front_2WD;Silver Grey;No;Owner
27500;Opel;Corsa;1.2;2004;Gasoline;Manual;130000;75;1199;Front_2WD;Black;No;Owner
30900;Opel;Corsa;1.3;2006;Diesel;Manual;189000;70;1248;Front_2WD;White;No;Owner
27850;Opel;Corsa;1.4;2003;Gasoline & LPG;Automatic;225000;90;1389;Front_2WD;Grey;No;Gallery
30000;Opel;Corsa;1.2;2004;Gasoline & LPG;Manual;190000;76;1201;Front_2WD;Red;Yes;Owner
28500;Opel;Corsa;1.3;2005;Diesel;Manual;255000;70;1248;Front_2WD;Grey;No;Owner
45250;Opel;Corsa;1.4;2011;Gasoline & LPG;Automatic;48000;100;1364;Front_2WD;White;No;Owner
27000;Opel;Corsa;1;2003;Gasoline;Semi Automatic;120000;58;973;Front_2WD;White;No;Owner
63750;Opel;Corsa;1.4;2017;Gasoline;Automatic;4400;76;1201;Front_2WD;White;Yes;Owner
32800;Opel;Corsa;1.2;2004;Gasoline & LPG;Semi Automatic;152150;75;1199;Front_2WD;Red;No;Owner
37500;Opel;Corsa;1.3;2013;Diesel;Manual;117000;51;1201;Front_2WD;White;No;Gallery
14900;Opel;Corsa;1.2;1994;Gasoline & LPG;Manual;131000;76;1201;Front_2WD;Blue;No;Gallery
59000;Opel;Corsa;1.4;2016;Gasoline;Automatic;17000;90;1398;Front_2WD;Smoked;No;Owner
41000;Opel;Corsa;1.4;2007;Gasoline;Automatic;116000;90;1364;Front_2WD;Grey;Yes;Owner
36500;Opel;Corsa;1.2;2007;Gasoline & LPG;Semi Automatic;137000;80;1229;Front_2WD;Black;No;Owner
37500;Opel;Corsa;1.3;2011;Diesel;Manual;123168;75;1248;Front_2WD;Black;No;Gallery
39900;Opel;Corsa;1.3;2012;Diesel;Manual;98000;75;1248;Front_2WD;Black;No;Gallery
29250;Opel;Corsa;1.3;2004;Diesel;Semi Automatic;158000;70;1248;Front_2WD;Green;No;Owner
20000;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;230000;101;1201;Front_2WD;Silver Grey;No;Owner
47500;Opel;Corsa;1.4;2013;Gasoline & LPG;Automatic;38000;100;1364;Front_2WD;White;No;Owner
40900;Opel;Corsa;1.3;2013;Diesel;Manual;96500;75;1248;Front_2WD;White;No;Owner
42000;Opel;Corsa;1.3;2011;Diesel;Manual;106390;75;1248;Front_2WD;Blue;No;Owner
55000;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;17000;90;1398;Front_2WD;Red;No;Owner
17500;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;202000;90;1389;Front_2WD;Red;Yes;Owner
33000;Opel;Corsa;1.3;2006;Diesel;Semi Automatic;186000;70;1248;Front_2WD;Silver Grey;No;Owner
19000;Opel;Corsa;1.2;1999;Gasoline & LPG;Manual;179000;65;1199;Front_2WD;Silver Grey;No;Owner
65500;Opel;Corsa;1.4;2016;Gasoline;Semi Automatic;2500;90;1398;Front_2WD;White;Yes;Gallery
10950;Opel;Corsa;1.2;1994;Gasoline;Manual;230000;45;1196;Front_2WD;Grey;No;Owner
38500;Opel;Corsa;1.3;2013;Diesel;Manual;134000;75;1248;Front_2WD;White;Yes;Owner
29500;Opel;Corsa;1.3;2004;Diesel;Manual;190000;70;1248;Front_2WD;Silver Grey;No;Owner
35500;Opel;Corsa;1.3;2007;Diesel;Manual;149000;51;1201;Front_2WD;Blue;No;Gallery
33500;Opel;Corsa;1.4;2008;Gasoline & LPG;Automatic;115000;90;1364;Front_2WD;Black;No;Owner
58750;Opel;Corsa;1.3;2015;Diesel;Manual;17700;75;1248;Front_2WD;Red;Yes;Gallery
37750;Opel;Corsa;1.3;2010;Diesel;Manual;160000;90;1248;Front_2WD;Grey;Yes;Gallery
21250;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;190000;90;1389;Front_2WD;Blue;No;Gallery
42000;Opel;Corsa;1.4;2011;Gasoline;Manual;136700;100;1364;Front_2WD;Smoked;No;Owner
29900;Opel;Corsa;1.3;2006;Diesel;Manual;143000;51;1201;Front_2WD;White;No;Gallery
21750;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;251000;51;1401;Front_2WD;Green;Yes;Gallery
23750;Opel;Corsa;1;2002;Gasoline & LPG;Semi Automatic;180000;51;1200;Front_2WD;Red;No;Gallery
26950;Opel;Corsa;1.3;2007;Diesel;Manual;170000;75;1248;Front_2WD;Blue;No;Gallery
28500;Opel;Corsa;1.3;2006;Diesel;Manual;155000;75;1248;Front_2WD;Silver Grey;No;Gallery
21000;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;180000;90;1389;Front_2WD;White;No;Owner
44900;Opel;Corsa;1.3;2014;Diesel;Manual;98000;75;1248;Front_2WD;White;Yes;Gallery
19750;Opel;Corsa;1.4;1996;Gasoline;Automatic;141000;51;1201;Front_2WD;Burgundy;Yes;Gallery
43900;Opel;Corsa;1.3;2014;Diesel;Manual;121000;75;1248;Front_2WD;White;Yes;Gallery
36250;Opel;Corsa;1.2;2009;Gasoline;Semi Automatic;100000;80;1229;Front_2WD;Smoked;No;Gallery
51900;Opel;Corsa;1.3;2014;Diesel;Manual;50000;51;1201;Front_2WD;White;Yes;Gallery
42750;Opel;Corsa;1.4;2011;Gasoline & LPG;Automatic;99000;100;1364;Front_2WD;Black;No;Owner
30000;Opel;Corsa;1.2;2006;Gasoline;Manual;127000;101;1200;Front_2WD;Blue;No;Owner
43500;Opel;Corsa;1.3;2013;Diesel;Manual;149300;75;1248;Front_2WD;White;No;Gallery
49750;Opel;Corsa;1.2;2016;Gasoline;Manual;25250;70;1229;Front_2WD;Blue;Yes;Owner
25500;Opel;Corsa;1.7;2003;Diesel;Manual;185000;226;1601;Front_2WD;Red;No;Gallery
32750;Opel;Corsa;1.3;2004;Diesel;Manual;188000;70;1248;Front_2WD;Grey;No;Owner
32900;Opel;Corsa;1.3;2008;Diesel;Manual;200000;76;1201;Front_2WD;Grey;Yes;Owner
54000;Opel;Corsa;1.4;2014;Gasoline;Manual;25000;100;1364;Front_2WD;White;No;Owner
45900;Opel;Corsa;1.4;2013;Gasoline;Automatic;80000;100;1364;Front_2WD;Grey;Yes;Gallery
19250;Opel;Corsa;1.4;1998;Gasoline;Manual;179000;60;1389;Front_2WD;Grey;No;Owner
31000;Opel;Corsa;1.3;2005;Diesel;Semi Automatic;242000;70;1248;Front_2WD;White;No;Gallery
29500;Opel;Corsa;1.3;2005;Diesel;Semi Automatic;144000;70;1248;Front_2WD;Red;No;Owner
24000;Opel;Corsa;1.4;2000;Gasoline;Manual;90000;90;1389;Front_2WD;Yellow;No;Owner
44900;Opel;Corsa;1.2;2012;Gasoline & LPG;Semi Automatic;82000;85;1229;Front_2WD;Grey;Yes;Gallery
60900;Opel;Corsa;1.4;2016;Gasoline;Semi Automatic;3000;90;1398;Front_2WD;White;No;Gallery
40750;Opel;Corsa;1.3;2014;Diesel;Manual;103000;75;1248;Front_2WD;White;No;Gallery
25750;Opel;Corsa;1.4;2001;Gasoline & LPG;Automatic;233000;90;1389;Front_2WD;White;No;Gallery
28500;Opel;Corsa;1.3;2006;Diesel;Manual;189000;75;1248;Front_2WD;White;No;Owner
22900;Opel;Corsa;1.4;2001;Gasoline;Automatic;169000;90;1389;Front_2WD;Turquoise;No;Gallery
44500;Opel;Corsa;1.3;2012;Diesel;Manual;67500;75;1248;Front_2WD;Brown;No;Owner
41400;Opel;Corsa;1.3;2014;Diesel;Manual;133000;75;1248;Front_2WD;White;No;Owner
32999;Opel;Corsa;1.3;2007;Diesel;Manual;161000;90;1248;Front_2WD;Blue;No;Owner
54750;Opel;Corsa;1.4;2016;Gasoline;Semi Automatic;24000;90;1398;Front_2WD;Black;No;Owner
53000;Opel;Corsa;1.2;2016;Gasoline;Manual;44500;70;1229;Front_2WD;Smoked;Yes;Owner
